user_id,signup_date,country,device_type,is_kyc_verified,account_type
U09740,2023-02-15,Canada,Mobile,Yes,Personal
U09741,2022-01-21,USA,Mobile,Yes,Business
U09742,2023-07-05,India,Mobile,No,Personal
U09743,2024-01-05,Canada,Mobile,Yes,Personal
U09744,2022-04-12,Canada,Mobile,Yes,Personal
U09745,2022-02-15,Australia,Mobile,Yes,Personal
U09746,2022-03-07,Canada,Mobile,Yes,Personal
U09747,2023-08-26,Canada,Mobile,Yes,Personal
U09748,2022-06-13,Germany,Desktop,Yes,Personal
U09749,2022-04-21,Canada,Mobile,No,Personal
U09750,2022-12-04,Australia,Mobile,No,Business
U09751,2022-05-03,Germany,Mobile,Yes,Personal
U09752,2023-12-06,Germany,Mobile,Yes,Personal
U09753,2023-03-23,USA,Mobile,Yes,Personal
U09754,2023-09-03,India,Desktop,Yes,Personal
U09755,2022-10-18,Germany,Mobile,Yes,Personal
U09756,2023-11-02,UK,Mobile,Yes,Personal
U09757,2023-02-16,Germany,Mobile,No,Personal
U09758,2023-09-07,UK,Mobile,Yes,Personal
U09759,2024-06-15,USA,Mobile,Yes,Personal
U09760,2022-10-08,UK,Desktop,Yes,Personal
U09761,2022-02-12,USA,Mobile,No,Personal
U09762,2023-05-01,USA,Mobile,Yes,Personal
U09763,2023-08-19,USA,Mobile,Yes,Personal
U09764,2023-12-04,UK,Mobile,Yes,Personal
U09765,2022-02-20,UK,Mobile,No,Business
U09766,2024-06-16,USA,Desktop,No,Personal
U09767,2022-07-29,USA,Desktop,Yes,Personal
U09768,2022-05-06,India,Desktop,Yes,Personal
U09769,2023-05-07,USA,Mobile,Yes,Personal
U09770,2023-05-24,Canada,Desktop,No,Personal
U09771,2023-08-04,India,Desktop,Yes,Business
U09772,2024-02-16,India,Desktop,Yes,Personal
U09773,2022-09-15,India,Desktop,Yes,Personal
U09774,2022-07-07,Canada,Mobile,No,Personal
U09775,2022-08-18,India,Mobile,Yes,Personal
U09776,2022-07-08,India,Mobile,Yes,Personal
U09777,2023-02-19,UK,Mobile,Yes,Personal
U09778,2022-01-10,Australia,Desktop,Yes,Personal
U09779,2022-04-24,UK,Desktop,Yes,Personal
U09780,2022-03-17,USA,Desktop,Yes,Personal
U09781,2023-11-07,USA,Mobile,Yes,Personal
U09782,2023-05-17,Germany,Mobile,Yes,Personal
U09783,2022-03-26,Australia,Mobile,No,Personal
U09784,2022-02-18,Canada,Mobile,Yes,Business
U09785,2023-05-10,UK,Desktop,No,Personal
U09786,2024-04-17,USA,Desktop,No,Personal
U09787,2023-11-20,Canada,Mobile,Yes,Personal
U09788,2023-01-22,India,Desktop,Yes,Personal
U09789,2023-01-24,Canada,Mobile,Yes,Personal
U09790,2022-08-06,UK,Mobile,Yes,Personal
U09791,2023-12-02,Australia,Mobile,Yes,Personal
U09792,2022-12-12,Germany,Mobile,Yes,Personal
U09793,2022-08-18,UK,Desktop,Yes,Business
U09794,2022-09-12,Australia,Desktop,Yes,Personal
U09795,2022-08-24,USA,Mobile,Yes,Personal
U09796,2022-01-26,USA,Mobile,Yes,Personal
U09797,2023-08-07,Canada,Mobile,Yes,Personal
U09798,2022-09-18,UK,Mobile,Yes,Personal
U09799,2024-02-05,USA,Mobile,Yes,Personal
U09800,2022-09-28,India,Mobile,Yes,Business
U09801,2022-05-03,India,Mobile,Yes,Personal
U09802,2023-10-18,Germany,Mobile,Yes,Personal
U09803,2022-09-14,Canada,Mobile,Yes,Personal
U09804,2023-10-18,USA,Mobile,Yes,Personal
U09805,2023-02-25,Germany,Desktop,No,Personal
U09806,2022-09-16,India,Desktop,Yes,Personal
U09807,2022-02-16,Germany,Mobile,Yes,Personal
U09808,2024-05-12,Germany,Mobile,Yes,Personal
U09809,2023-06-09,USA,Mobile,Yes,Personal
U09810,2024-06-06,USA,Mobile,Yes,Personal
U09811,2022-07-27,USA,Mobile,Yes,Personal
U09812,2022-11-07,Canada,Desktop,No,Personal
U09813,2024-01-17,Germany,Desktop,Yes,Business
U09814,2022-05-29,Germany,Mobile,Yes,Personal
U09815,2024-04-13,Canada,Mobile,Yes,Personal
U09816,2023-03-14,India,Mobile,Yes,Personal
U09817,2022-06-04,UK,Mobile,Yes,Business
U09818,2023-11-09,India,Mobile,Yes,Personal
U09819,2022-03-31,Canada,Mobile,Yes,Personal
U09820,2023-11-29,Germany,Mobile,Yes,Personal
U09821,2024-04-09,Germany,Desktop,Yes,Personal
U09822,2022-12-24,USA,Mobile,Yes,Personal
U09823,2022-06-23,USA,Mobile,Yes,Personal
U09824,2022-08-05,Germany,Mobile,No,Personal
U09825,2023-04-01,Germany,Mobile,Yes,Personal
U09826,2024-02-15,Australia,Mobile,Yes,Personal
U09827,2023-09-01,USA,Mobile,No,Business
U09828,2023-09-21,USA,Desktop,No,Personal
U09829,2022-07-18,India,Desktop,Yes,Business
U09830,2024-04-11,Germany,Desktop,Yes,Personal
U09831,2023-05-01,Germany,Mobile,Yes,Personal
U09832,2023-06-17,Canada,Mobile,Yes,Personal
U09833,2022-07-19,India,Desktop,Yes,Personal
U09834,2023-01-06,UK,Mobile,Yes,Personal
U09835,2024-05-02,UK,Mobile,Yes,Business
U09836,2023-03-24,UK,Mobile,Yes,Personal
U09837,2022-09-05,Australia,Mobile,Yes,Business
U09838,2024-02-27,USA,Desktop,Yes,Personal
U09839,2022-09-21,UK,Mobile,Yes,Personal
U09840,2022-02-27,Canada,Desktop,Yes,Personal
U09841,2022-10-29,USA,Mobile,Yes,Personal
U09842,2022-01-31,USA,Desktop,No,Personal
U09843,2023-05-13,UK,Mobile,No,Personal
U09844,2022-09-06,USA,Desktop,Yes,Business
U09845,2023-08-28,India,Mobile,Yes,Personal
U09846,2024-02-16,India,Desktop,Yes,Personal
U09847,2022-09-28,UK,Mobile,No,Personal
U09848,2023-08-29,Canada,Mobile,No,Personal
U09849,2023-10-28,USA,Mobile,Yes,Personal
U09850,2023-01-29,Germany,Desktop,Yes,Business
U09851,2024-03-07,UK,Desktop,Yes,Personal
U09852,2023-05-17,Australia,Desktop,Yes,Business
U09853,2023-08-15,USA,Mobile,Yes,Personal
U09854,2024-03-14,UK,Mobile,No,Personal
U09855,2022-03-25,UK,Mobile,Yes,Personal
U09856,2022-12-31,Canada,Mobile,No,Personal
U09857,2024-06-04,Germany,Mobile,Yes,Personal
U09858,2023-07-03,USA,Desktop,Yes,Personal
U09859,2022-12-08,UK,Desktop,Yes,Personal
U09860,2024-04-18,UK,Desktop,Yes,Personal
U09861,2023-02-11,USA,Mobile,No,Personal
U09862,2023-03-01,UK,Mobile,Yes,Business
U09863,2024-01-14,UK,Mobile,Yes,Personal
U09864,2022-04-03,UK,Mobile,Yes,Personal
U09865,2024-04-27,India,Mobile,No,Personal
U09866,2023-09-06,India,Desktop,Yes,Personal
U09867,2023-02-16,Germany,Mobile,Yes,Business
U09868,2023-03-08,Canada,Mobile,No,Personal
U09869,2023-11-09,USA,Desktop,No,Personal
U09870,2022-06-08,Canada,Desktop,Yes,Personal
U09871,2022-01-14,Canada,Desktop,No,Personal
U09872,2023-01-08,India,Mobile,Yes,Personal
U09873,2022-08-13,Germany,Mobile,No,Personal
U09874,2023-05-20,Canada,Mobile,Yes,Personal
U09875,2022-03-14,Canada,Desktop,Yes,Personal
U09876,2022-09-06,UK,Mobile,Yes,Business
U09877,2023-05-26,USA,Desktop,No,Personal
U09878,2023-08-26,Germany,Desktop,Yes,Personal
U09879,2022-08-04,USA,Desktop,Yes,Personal
U09880,2023-08-25,India,Mobile,No,Personal
U09881,2023-06-25,Canada,Mobile,Yes,Personal
U09882,2024-03-27,Canada,Desktop,Yes,Personal
U09883,2022-08-08,Australia,Desktop,Yes,Personal
U09884,2024-04-19,USA,Desktop,Yes,Business
U09885,2023-12-28,India,Mobile,No,Personal
U09886,2022-08-09,Australia,Desktop,Yes,Personal
U09887,2023-01-24,Australia,Mobile,Yes,Personal
U09888,2023-07-08,UK,Mobile,Yes,Personal
U09889,2023-10-09,Australia,Mobile,Yes,Personal
U09890,2022-02-11,Australia,Mobile,Yes,Personal
U09891,2023-11-07,UK,Mobile,No,Personal
U09892,2024-05-22,Canada,Mobile,Yes,Business
U09893,2022-10-10,Canada,Mobile,Yes,Personal
U09894,2022-02-27,Germany,Mobile,No,Personal
U09895,2024-03-24,Australia,Mobile,Yes,Personal
U09896,2024-04-13,USA,Mobile,No,Business
U09897,2023-06-21,Canada,Desktop,Yes,Personal
U09898,2022-03-14,India,Desktop,Yes,Personal
U09899,2024-06-03,USA,Desktop,Yes,Personal
U09900,2022-05-09,Germany,Mobile,Yes,Personal
U09901,2023-08-22,Australia,Mobile,Yes,Personal
U09902,2024-04-21,UK,Desktop,No,Personal
U09903,2023-03-02,Germany,Mobile,No,Personal
U09904,2023-10-27,USA,Mobile,No,Personal
U09905,2023-11-25,UK,Mobile,Yes,Personal
U09906,2022-05-05,India,Mobile,Yes,Personal
U09907,2022-03-08,UK,Desktop,Yes,Personal
U09908,2022-01-06,UK,Desktop,Yes,Personal
U09909,2023-09-29,India,Desktop,Yes,Personal
U09910,2022-11-10,Canada,Desktop,No,Personal
U09911,2022-11-22,Canada,Mobile,Yes,Personal
U09912,2023-07-19,UK,Mobile,Yes,Personal
U09913,2023-08-01,UK,Mobile,Yes,Business
U09914,2024-04-05,Germany,Mobile,Yes,Personal
U09915,2023-05-21,Canada,Mobile,No,Business
U09916,2022-03-23,India,Desktop,No,Business
U09917,2023-08-22,Australia,Mobile,Yes,Personal
U09918,2022-01-02,Australia,Desktop,No,Personal
U09919,2022-07-23,UK,Mobile,Yes,Personal
U09920,2023-10-24,UK,Mobile,No,Personal
U09921,2024-03-15,Australia,Desktop,Yes,Personal
U09922,2023-02-08,Germany,Desktop,No,Personal
U09923,2022-04-13,Germany,Desktop,Yes,Personal
U09924,2023-06-20,Germany,Desktop,Yes,Personal
U09925,2023-01-03,USA,Mobile,Yes,Personal
U09926,2022-07-31,India,Desktop,Yes,Personal
U09927,2023-07-31,USA,Mobile,Yes,Personal
U09928,2022-07-28,UK,Desktop,Yes,Personal
U09929,2024-02-02,Germany,Desktop,Yes,Personal
U09930,2024-06-15,Germany,Mobile,No,Personal
U09931,2022-04-27,Australia,Desktop,Yes,Personal
U09932,2023-09-20,Australia,Desktop,Yes,Personal
U09933,2024-01-19,Germany,Mobile,No,Personal
U09934,2023-04-23,Canada,Desktop,Yes,Personal
U09935,2022-04-15,Australia,Desktop,Yes,Personal
U09936,2023-05-10,India,Mobile,Yes,Personal
U09937,2024-02-10,USA,Desktop,Yes,Business
U09938,2022-02-15,India,Mobile,Yes,Personal
U09939,2024-04-02,Australia,Desktop,Yes,Business
U09940,2022-11-27,Germany,Mobile,Yes,Business
U09941,2022-08-04,UK,Mobile,Yes,Business
U09942,2023-05-07,Canada,Desktop,No,Business
U09943,2024-03-23,Australia,Mobile,Yes,Personal
U09944,2024-04-24,India,Mobile,Yes,Business
U09945,2023-03-25,UK,Mobile,No,Personal
U09946,2023-06-20,Australia,Mobile,No,Personal
U09947,2023-05-26,Germany,Mobile,Yes,Personal
U09948,2023-04-03,Germany,Mobile,Yes,Personal
U09949,2023-07-01,Germany,Mobile,Yes,Personal
U09950,2023-06-20,Germany,Mobile,Yes,Business
U09951,2023-06-24,Australia,Mobile,Yes,Personal
U09952,2023-04-29,Canada,Mobile,Yes,Personal
U09953,2022-01-16,Canada,Mobile,Yes,Personal
U09954,2023-07-25,India,Mobile,Yes,Personal
U09955,2022-08-31,Australia,Mobile,Yes,Personal
U09956,2022-07-26,Germany,Desktop,Yes,Personal
U09957,2022-09-28,Canada,Mobile,Yes,Personal
U09958,2024-01-31,Australia,Mobile,Yes,Personal
U09959,2024-02-18,UK,Mobile,Yes,Personal
U09960,2023-12-06,Canada,Mobile,Yes,Personal
U09961,2024-04-26,Canada,Desktop,No,Personal
U09962,2023-12-31,India,Mobile,Yes,Personal
U09963,2022-04-25,Canada,Mobile,Yes,Business
U09964,2023-08-03,UK,Mobile,Yes,Personal
U09965,2022-10-26,Germany,Desktop,No,Personal
U09966,2024-04-16,USA,Mobile,Yes,Personal
U09967,2023-04-28,India,Mobile,Yes,Personal
U09968,2023-02-01,UK,Desktop,Yes,Personal
U09969,2023-01-29,India,Mobile,Yes,Personal
U09970,2022-03-16,Australia,Desktop,Yes,Personal
U09971,2023-04-27,Germany,Mobile,Yes,Business
U09972,2022-04-13,Canada,Mobile,Yes,Personal
U09973,2022-10-24,Australia,Mobile,Yes,Business
U09974,2022-06-27,Canada,Mobile,Yes,Personal
U09975,2022-08-03,UK,Mobile,Yes,Personal
U09976,2022-11-11,Germany,Desktop,Yes,Personal
U09977,2022-02-08,USA,Mobile,Yes,Business
U09978,2022-09-16,USA,Desktop,Yes,Personal
U09979,2023-12-17,Canada,Mobile,Yes,Personal
U09980,2022-01-07,Australia,Desktop,No,Personal
U09981,2022-02-18,Germany,Desktop,Yes,Business
U09982,2023-06-22,Germany,Mobile,Yes,Personal
U09983,2022-06-10,UK,Mobile,Yes,Personal
U09984,2024-05-18,Australia,Desktop,Yes,Personal
U09985,2022-06-25,USA,Mobile,No,Personal
U09986,2023-08-14,UK,Desktop,Yes,Personal
U09987,2022-01-02,India,Desktop,Yes,Personal
U09988,2024-06-13,Germany,Mobile,Yes,Business
U09989,2023-03-31,USA,Desktop,Yes,Business
U09990,2023-10-06,UK,Mobile,No,Personal
U09991,2022-10-03,Canada,Mobile,Yes,Personal
U09992,2023-05-13,India,Mobile,No,Personal
U09993,2023-09-21,UK,Mobile,Yes,Personal
U09994,2023-11-07,Canada,Mobile,No,Personal
U09995,2024-03-10,USA,Mobile,Yes,Personal
U09996,2022-01-28,USA,Desktop,No,Personal
U09997,2022-11-29,India,Mobile,Yes,Personal
U09998,2022-01-01,Canada,Mobile,Yes,Personal
U09999,2022-07-07,Germany,Mobile,Yes,Personal
U10000,2022-02-25,USA,Mobile,Yes,Personal
U10001,2023-07-01,Australia,Mobile,No,Personal
U10002,2022-04-22,Germany,Mobile,Yes,Personal
U10003,2024-03-08,Germany,Desktop,Yes,Personal
U10004,2022-11-06,UK,Mobile,Yes,Personal
U10005,2022-02-05,UK,Desktop,Yes,Personal
U10006,2023-03-15,USA,Mobile,Yes,Personal
U10007,2023-12-30,Germany,Desktop,Yes,Personal
U10008,2023-08-15,UK,Mobile,Yes,Personal
U10009,2024-04-05,Canada,Mobile,Yes,Business
U10010,2023-08-18,Canada,Desktop,Yes,Business
U10011,2023-07-31,Canada,Desktop,Yes,Personal
U10012,2022-11-21,Canada,Mobile,No,Personal
U10013,2023-10-02,Germany,Desktop,Yes,Personal
U10014,2022-11-03,Canada,Desktop,Yes,Personal
U10015,2023-06-18,Germany,Mobile,Yes,Personal
U10016,2023-12-29,USA,Mobile,Yes,Personal
U10017,2023-09-11,USA,Mobile,Yes,Personal
U10018,2022-04-19,Canada,Mobile,No,Personal
U10019,2023-01-07,Canada,Mobile,Yes,Personal
U10020,2022-12-23,Canada,Mobile,Yes,Personal
U10021,2022-06-30,USA,Mobile,Yes,Personal
U10022,2022-12-22,UK,Mobile,No,Personal
U10023,2023-11-07,USA,Mobile,Yes,Personal
U10024,2022-03-09,Canada,Mobile,Yes,Personal
U10025,2022-10-19,UK,Mobile,Yes,Personal
U10026,2023-11-23,UK,Mobile,Yes,Personal
U10027,2022-06-30,India,Mobile,Yes,Personal
U10028,2023-04-11,Germany,Desktop,No,Personal
U10029,2023-03-10,Canada,Desktop,Yes,Business
U10030,2023-04-09,Germany,Mobile,Yes,Personal
U10031,2023-11-12,India,Mobile,Yes,Personal
U10032,2023-06-18,Germany,Mobile,No,Business
U10033,2022-03-07,Canada,Mobile,Yes,Personal
U10034,2022-01-21,India,Mobile,Yes,Personal
U10035,2023-09-04,Germany,Mobile,Yes,Personal
U10036,2023-01-19,USA,Mobile,Yes,Business
U10037,2024-03-22,UK,Mobile,Yes,Personal
U10038,2023-09-07,India,Desktop,No,Personal
U10039,2023-07-13,USA,Mobile,Yes,Personal
U10040,2022-02-08,Canada,Mobile,No,Personal
U10041,2022-10-12,UK,Mobile,Yes,Personal
U10042,2024-04-01,India,Mobile,Yes,Personal
U10043,2023-08-25,UK,Mobile,Yes,Personal
U10044,2023-08-20,Australia,Desktop,Yes,Business
U10045,2024-02-24,Australia,Mobile,Yes,Personal
U10046,2022-12-02,India,Mobile,Yes,Personal
U10047,2022-07-07,India,Mobile,Yes,Personal
U10048,2023-11-02,Germany,Mobile,Yes,Personal
U10049,2022-08-31,UK,Mobile,Yes,Personal
U10050,2022-03-14,Australia,Mobile,No,Personal
U10051,2023-04-24,Australia,Mobile,Yes,Business
U10052,2023-07-15,UK,Mobile,Yes,Personal
U10053,2022-04-11,Australia,Desktop,Yes,Personal
U10054,2023-05-29,USA,Desktop,Yes,Personal
U10055,2024-01-26,Australia,Mobile,No,Personal
U10056,2022-06-25,Australia,Mobile,Yes,Business
U10057,2022-08-26,Canada,Mobile,Yes,Personal
U10058,2022-02-28,USA,Desktop,Yes,Personal
U10059,2024-05-14,Germany,Mobile,Yes,Personal
U10060,2022-04-09,India,Mobile,Yes,Personal
U10061,2024-05-20,Australia,Mobile,Yes,Personal
U10062,2023-05-10,Germany,Mobile,Yes,Personal
U10063,2023-05-29,Germany,Mobile,No,Personal
U10064,2024-01-25,USA,Mobile,Yes,Personal
U10065,2022-10-24,India,Mobile,Yes,Personal
U10066,2022-07-30,Canada,Desktop,Yes,Business
U10067,2022-05-03,Germany,Mobile,Yes,Personal
U10068,2022-08-17,Canada,Mobile,No,Business
U10069,2023-08-17,India,Mobile,Yes,Personal
U10070,2023-10-18,India,Desktop,Yes,Personal
U10071,2023-01-23,USA,Mobile,Yes,Personal
U10072,2022-05-20,UK,Desktop,Yes,Personal
U10073,2023-06-25,Australia,Mobile,Yes,Business
U10074,2023-01-26,USA,Mobile,No,Personal
U10075,2022-09-27,Canada,Desktop,Yes,Personal
U10076,2024-01-29,USA,Desktop,Yes,Personal
U10077,2022-01-12,India,Desktop,Yes,Personal
U10078,2024-05-16,Germany,Mobile,Yes,Personal
U10079,2023-01-24,Australia,Mobile,Yes,Personal
U10080,2022-12-03,Australia,Mobile,Yes,Business
U10081,2023-05-21,UK,Desktop,No,Personal
U10082,2022-04-16,India,Desktop,Yes,Business
U10083,2022-02-01,Australia,Mobile,No,Personal
U10084,2022-03-15,Australia,Mobile,Yes,Personal
U10085,2022-06-20,Germany,Desktop,Yes,Personal
U10086,2024-04-28,Canada,Mobile,Yes,Personal
U10087,2022-03-10,Canada,Mobile,Yes,Personal
U10088,2024-03-23,Canada,Desktop,Yes,Business
U10089,2022-12-28,USA,Mobile,Yes,Personal
U10090,2023-10-11,Canada,Mobile,Yes,Personal
U10091,2023-03-09,Canada,Desktop,Yes,Personal
U10092,2022-04-10,USA,Mobile,Yes,Personal
U10093,2023-10-20,Germany,Mobile,Yes,Personal
U10094,2022-01-09,India,Mobile,Yes,Business
U10095,2023-07-28,Australia,Mobile,Yes,Business
U10096,2023-11-28,UK,Mobile,Yes,Personal
U10097,2022-01-29,Australia,Desktop,Yes,Personal
U10098,2024-06-11,Canada,Desktop,No,Personal
U10099,2022-04-24,Canada,Mobile,No,Personal
U10100,2023-04-07,Australia,Desktop,No,Personal
U10101,2022-05-23,Australia,Mobile,Yes,Personal
U10102,2023-01-25,Canada,Mobile,Yes,Personal
U10103,2023-09-24,USA,Mobile,Yes,Personal
U10104,2023-11-13,USA,Desktop,Yes,Personal
U10105,2022-06-06,USA,Desktop,Yes,Personal
U10106,2022-12-01,UK,Mobile,Yes,Business
U10107,2024-05-10,India,Mobile,Yes,Business
U10108,2022-09-17,Canada,Desktop,Yes,Personal
U10109,2022-03-23,Germany,Mobile,Yes,Personal
U10110,2024-01-24,Australia,Desktop,Yes,Personal
U10111,2023-03-17,Australia,Mobile,Yes,Personal
U10112,2022-06-21,Canada,Mobile,Yes,Personal
U10113,2022-08-19,Canada,Mobile,Yes,Personal
U10114,2023-12-21,Canada,Mobile,No,Personal
U10115,2022-03-16,Australia,Desktop,Yes,Business
U10116,2022-09-27,Canada,Mobile,No,Personal
U10117,2024-06-17,Australia,Mobile,Yes,Personal
U10118,2023-09-18,India,Mobile,Yes,Personal
U10119,2022-03-03,Germany,Mobile,No,Personal
U10120,2024-05-23,USA,Mobile,Yes,Personal
U10121,2022-11-16,Germany,Mobile,Yes,Personal
U10122,2022-04-12,Canada,Mobile,No,Personal
U10123,2023-03-05,Germany,Desktop,Yes,Personal
U10124,2024-05-23,Canada,Mobile,Yes,Personal
U10125,2023-12-23,Germany,Mobile,Yes,Personal
U10126,2022-09-12,UK,Desktop,No,Personal
U10127,2023-06-16,Germany,Mobile,No,Business
U10128,2023-07-24,USA,Mobile,Yes,Business
U10129,2022-04-22,USA,Mobile,Yes,Personal
U10130,2022-11-09,Germany,Mobile,Yes,Personal
U10131,2023-04-06,Australia,Mobile,Yes,Personal
U10132,2023-12-09,Australia,Desktop,No,Business
U10133,2024-06-05,Australia,Desktop,No,Personal
U10134,2023-04-07,Germany,Mobile,Yes,Personal
U10135,2024-05-14,Australia,Mobile,Yes,Business
U10136,2022-04-02,India,Mobile,Yes,Personal
U10137,2022-02-21,Germany,Mobile,Yes,Personal
U10138,2024-03-15,USA,Mobile,No,Personal
U10139,2023-06-04,Australia,Mobile,Yes,Personal
U10140,2024-03-22,UK,Desktop,No,Personal
U10141,2022-04-08,Australia,Mobile,Yes,Personal
U10142,2022-08-24,USA,Mobile,No,Personal
U10143,2023-01-09,India,Mobile,Yes,Personal
U10144,2023-08-04,Germany,Mobile,Yes,Business
U10145,2023-07-11,Australia,Desktop,No,Personal
U10146,2023-10-11,UK,Desktop,Yes,Business
U10147,2022-08-22,USA,Mobile,No,Business
U10148,2022-02-01,UK,Desktop,Yes,Personal
U10149,2022-10-16,Canada,Desktop,Yes,Personal
U10150,2023-09-30,USA,Desktop,Yes,Personal
U10151,2023-08-02,Canada,Mobile,Yes,Personal
U10152,2023-06-26,UK,Mobile,Yes,Personal
U10153,2022-04-24,Germany,Mobile,Yes,Personal
U10154,2022-07-23,Germany,Mobile,No,Personal
U10155,2022-01-29,Germany,Desktop,Yes,Personal
U10156,2023-10-05,Canada,Mobile,No,Personal
U10157,2023-04-19,Germany,Desktop,No,Personal
U10158,2023-11-28,India,Mobile,Yes,Personal
U10159,2022-09-10,USA,Mobile,Yes,Personal
U10160,2024-03-08,USA,Mobile,Yes,Personal
U10161,2023-01-21,UK,Mobile,Yes,Personal
U10162,2022-03-03,Australia,Mobile,Yes,Personal
U10163,2023-05-30,Canada,Desktop,Yes,Personal
U10164,2023-03-06,USA,Mobile,Yes,Personal
U10165,2023-08-03,Canada,Mobile,Yes,Personal
U10166,2023-06-21,UK,Desktop,Yes,Personal
U10167,2023-11-22,Germany,Mobile,Yes,Personal
U10168,2022-05-21,Australia,Mobile,Yes,Personal
U10169,2024-01-13,UK,Mobile,No,Personal
U10170,2022-10-27,India,Mobile,Yes,Personal
U10171,2023-11-06,Germany,Mobile,Yes,Business
U10172,2022-11-07,Germany,Desktop,No,Personal
U10173,2023-04-16,Germany,Desktop,Yes,Personal
U10174,2023-01-28,UK,Desktop,Yes,Personal
U10175,2023-10-04,India,Mobile,Yes,Personal
U10176,2023-03-21,Australia,Desktop,Yes,Personal
U10177,2024-01-28,Canada,Mobile,Yes,Personal
U10178,2024-03-19,UK,Mobile,Yes,Personal
U10179,2022-06-21,USA,Mobile,Yes,Personal
U10180,2023-07-30,USA,Desktop,Yes,Personal
U10181,2022-01-31,UK,Mobile,Yes,Personal
U10182,2022-02-16,Canada,Mobile,Yes,Personal
U10183,2022-05-10,USA,Mobile,Yes,Personal
U10184,2022-12-18,Canada,Mobile,No,Personal
U10185,2024-04-24,Germany,Mobile,Yes,Personal
U10186,2023-09-14,UK,Mobile,No,Personal
U10187,2023-08-04,Germany,Mobile,No,Personal
U10188,2022-02-27,USA,Mobile,Yes,Business
U10189,2022-04-16,Canada,Mobile,Yes,Personal
U10190,2024-03-22,Germany,Mobile,Yes,Personal
U10191,2022-11-26,USA,Desktop,Yes,Personal
U10192,2024-02-07,India,Mobile,No,Personal
U10193,2024-04-03,Germany,Mobile,Yes,Business
U10194,2023-11-14,India,Mobile,Yes,Personal
U10195,2023-01-18,India,Mobile,No,Personal
U10196,2022-06-11,Australia,Mobile,No,Personal
U10197,2022-10-13,USA,Mobile,Yes,Personal
U10198,2022-03-12,UK,Mobile,Yes,Personal
U10199,2024-02-06,Canada,Mobile,No,Business
U10200,2023-03-30,USA,Desktop,Yes,Personal
U10201,2024-06-04,Australia,Mobile,Yes,Personal
U10202,2023-07-21,Australia,Mobile,Yes,Personal
U10203,2024-04-14,Germany,Mobile,Yes,Personal
U10204,2023-02-01,Canada,Desktop,Yes,Personal
U10205,2023-05-30,Australia,Mobile,Yes,Personal
U10206,2022-01-26,UK,Mobile,Yes,Business
U10207,2022-11-09,USA,Mobile,No,Personal
U10208,2022-05-06,UK,Desktop,Yes,Personal
U10209,2023-02-12,Germany,Mobile,Yes,Personal
U10210,2023-07-19,USA,Mobile,Yes,Personal
U10211,2022-07-17,Germany,Mobile,Yes,Personal
U10212,2024-03-21,Canada,Mobile,No,Business
U10213,2022-07-07,Canada,Mobile,Yes,Personal
U10214,2023-11-29,UK,Desktop,Yes,Personal
U10215,2024-03-27,UK,Desktop,Yes,Personal
U10216,2024-03-20,Canada,Mobile,Yes,Personal
U10217,2023-12-17,India,Mobile,Yes,Personal
U10218,2023-04-29,Canada,Mobile,No,Personal
U10219,2023-03-26,USA,Desktop,Yes,Personal
U10220,2023-06-07,Germany,Mobile,No,Personal
U10221,2024-05-20,Canada,Desktop,Yes,Personal
U10222,2022-12-20,Canada,Mobile,Yes,Personal
U10223,2023-10-20,Australia,Mobile,Yes,Personal
U10224,2023-08-20,Germany,Mobile,Yes,Personal
U10225,2022-04-10,Australia,Mobile,No,Business
U10226,2023-09-08,Germany,Mobile,No,Personal
U10227,2023-07-12,USA,Desktop,No,Personal
U10228,2023-07-10,Germany,Mobile,Yes,Personal
U10229,2022-10-05,UK,Mobile,Yes,Business
U10230,2023-11-24,Canada,Mobile,Yes,Personal
