chargeback_id,transaction_id,chargeback_date,reason,chargeback_amount
CB002994,T0194634,2024-01-18,Fraud,29.02
CB002995,T0140749,2024-01-31,Fraud,7.09
CB002996,T0027419,2024-06-23,Customer Dispute,417.84
CB002997,T0062379,2023-12-10,Fraud,467.13
CB002998,T0118882,2023-10-03,Customer Dispute,431.76
CB002999,T0134248,2023-12-07,Fraud,63.01
CB003000,T0036555,2023-12-01,Fraud,256.49
CB003001,T0015920,2023-04-07,Fraud,299.99
CB003002,T0038615,2023-04-14,Duplicate Transaction,319.99
CB003003,T0020575,2023-04-19,Fraud,200.91
CB003004,T0094493,2023-03-07,Customer Dispute,363.99
CB003005,T0093635,2024-03-14,Duplicate Transaction,75.09
CB003006,T0116760,2024-05-03,Customer Dispute,206.02
CB003007,T0146752,2024-07-02,Fraud,454.53
CB003008,T0139005,2023-03-11,Fraud,148.33
CB003009,T0002847,2023-08-28,Fraud,489.4
CB003010,T0083374,2023-08-15,Customer Dispute,483.14
CB003011,T0086700,2023-02-27,Duplicate Transaction,281.27
CB003012,T0052008,2024-02-04,Fraud,157.52
CB003013,T0093003,2024-05-05,Customer Dispute,205.58
CB003014,T0157486,2024-03-21,Customer Dispute,173.86
CB003015,T0171196,2023-09-23,Fraud,53.71
CB003016,T0047725,2023-05-21,Fraud,288.99
CB003017,T0035195,2024-05-04,Fraud,424.91
CB003018,T0010357,2023-04-29,Fraud,303.14
CB003019,T0169513,2023-11-07,Fraud,52.96
CB003020,T0116019,2023-02-21,Customer Dispute,84.52
CB003021,T0111125,2023-06-16,Fraud,411.35
CB003022,T0194203,2023-11-21,Fraud,448.47
CB003023,T0002589,2024-07-15,Customer Dispute,301.83
CB003024,T0099280,2023-04-04,Fraud,137.67
CB003025,T0102858,2023-09-04,Fraud,158.38
CB003026,T0046484,2023-02-18,Fraud,169.23
CB003027,T0085886,2023-10-26,Fraud,80.56
CB003028,T0152301,2023-05-02,Fraud,361.82
CB003029,T0111236,2023-10-31,Duplicate Transaction,142.14
CB003030,T0099706,2023-11-11,Customer Dispute,325.23
CB003031,T0140295,2024-05-30,Customer Dispute,124.42
CB003032,T0146106,2023-08-10,Customer Dispute,340.78
CB003033,T0029168,2024-06-15,Customer Dispute,207.8
CB003034,T0081240,2023-11-23,Customer Dispute,191.23
CB003035,T0052942,2023-04-22,Duplicate Transaction,209.56
CB003036,T0002541,2023-11-09,Fraud,19.36
CB003037,T0141573,2024-05-20,Customer Dispute,106.06
CB003038,T0148044,2023-05-24,Duplicate Transaction,363.28
CB003039,T0198166,2024-06-16,Customer Dispute,113.56
CB003040,T0107105,2023-12-24,Duplicate Transaction,342.18
CB003041,T0002864,2024-03-10,Customer Dispute,111.46
CB003042,T0051421,2023-04-22,Duplicate Transaction,151.58
CB003043,T0001742,2024-06-16,Duplicate Transaction,209.62
CB003044,T0032627,2023-04-29,Duplicate Transaction,328.24
CB003045,T0139946,2024-05-07,Customer Dispute,325.37
CB003046,T0106955,2023-01-19,Customer Dispute,81.22
CB003047,T0107704,2023-06-10,Fraud,390.31
CB003048,T0122534,2024-03-19,Duplicate Transaction,488.28
CB003049,T0005023,2023-08-04,Fraud,154.01
CB003050,T0120954,2023-07-20,Customer Dispute,27.76
CB003051,T0171063,2023-10-01,Duplicate Transaction,153.56
CB003052,T0013247,2023-10-16,Customer Dispute,166.76
CB003053,T0053904,2023-11-14,Fraud,275.37
CB003054,T0118125,2023-05-20,Fraud,234.34
CB003055,T0059408,2023-02-19,Duplicate Transaction,60.26
CB003056,T0176334,2023-07-18,Fraud,449.03
CB003057,T0138097,2023-07-01,Customer Dispute,205.02
CB003058,T0172444,2023-08-02,Customer Dispute,126.7
CB003059,T0182287,2023-03-12,Duplicate Transaction,120.42
CB003060,T0029963,2024-03-09,Duplicate Transaction,167.69
CB003061,T0140097,2023-02-22,Customer Dispute,262.49
CB003062,T0079991,2023-08-30,Fraud,283.1
CB003063,T0100889,2023-11-26,Customer Dispute,423.9
CB003064,T0036868,2023-02-01,Customer Dispute,147.64
CB003065,T0144044,2024-06-17,Fraud,119.54
CB003066,T0155083,2023-02-07,Fraud,473.89
CB003067,T0087095,2023-09-13,Fraud,411.81
CB003068,T0081237,2023-01-21,Fraud,475.84
CB003069,T0039643,2024-04-22,Customer Dispute,67.51
CB003070,T0117826,2023-05-04,Customer Dispute,301.76
CB003071,T0194081,2023-02-01,Fraud,233.52
CB003072,T0181756,2023-11-26,Customer Dispute,393.61
CB003073,T0176080,2023-08-13,Fraud,324.06
CB003074,T0190679,2024-05-13,Customer Dispute,15.96
CB003075,T0081821,2023-01-15,Fraud,264.03
CB003076,T0003888,2023-03-22,Fraud,407.1
CB003077,T0047669,2024-05-25,Fraud,317.58
CB003078,T0102431,2024-03-08,Customer Dispute,234.52
CB003079,T0112391,2023-01-09,Customer Dispute,444.44
CB003080,T0170528,2024-05-18,Fraud,228.17
CB003081,T0032014,2023-09-18,Fraud,356.38
CB003082,T0193328,2024-02-09,Fraud,214.52
CB003083,T0104877,2023-04-15,Fraud,153.28
CB003084,T0113599,2023-05-26,Duplicate Transaction,356.71
CB003085,T0008791,2023-04-01,Customer Dispute,195.73
CB003086,T0164016,2023-03-05,Duplicate Transaction,194.9
CB003087,T0077979,2023-03-27,Fraud,287.97
CB003088,T0108838,2024-03-27,Fraud,380.88
CB003089,T0083429,2023-11-18,Fraud,40.16
CB003090,T0040332,2023-08-14,Customer Dispute,14.55
CB003091,T0044743,2024-06-13,Customer Dispute,293.29
CB003092,T0179879,2024-02-18,Fraud,240.48
CB003093,T0057482,2023-09-05,Customer Dispute,459.22
CB003094,T0006313,2023-11-04,Customer Dispute,160.2
CB003095,T0025674,2024-01-22,Fraud,281.87
CB003096,T0033159,2023-05-16,Customer Dispute,241.3
CB003097,T0080082,2024-04-29,Customer Dispute,317.3
CB003098,T0145616,2023-11-24,Fraud,202.11
CB003099,T0195053,2024-05-04,Customer Dispute,360.05
CB003100,T0087445,2024-02-29,Customer Dispute,36.56
CB003101,T0163929,2023-10-16,Fraud,107.41
CB003102,T0068055,2023-03-25,Customer Dispute,258.65
CB003103,T0141091,2024-03-24,Fraud,213.03
CB003104,T0016634,2023-03-22,Fraud,217.09
CB003105,T0122984,2024-06-10,Duplicate Transaction,71.53
CB003106,T0136956,2024-04-28,Duplicate Transaction,124.13
CB003107,T0101950,2023-02-20,Customer Dispute,270.76
CB003108,T0108177,2023-02-01,Fraud,203.31
CB003109,T0003914,2023-03-19,Customer Dispute,268.21
CB003110,T0064998,2024-04-05,Fraud,56.23
CB003111,T0166493,2023-11-20,Customer Dispute,334.07
CB003112,T0008656,2024-04-16,Fraud,479.47
CB003113,T0175292,2023-07-19,Customer Dispute,120.57
CB003114,T0039929,2023-10-25,Duplicate Transaction,306.74
CB003115,T0136828,2023-06-22,Fraud,90.74
CB003116,T0154345,2023-05-30,Customer Dispute,334.82
CB003117,T0194576,2023-08-06,Customer Dispute,301.92
CB003118,T0087817,2023-05-20,Fraud,69.99
CB003119,T0157427,2024-03-16,Customer Dispute,256.25
CB003120,T0186976,2023-03-23,Customer Dispute,426.5
CB003121,T0037867,2023-05-23,Fraud,420.11
CB003122,T0154880,2023-07-26,Fraud,158.12
CB003123,T0114107,2023-06-25,Fraud,476.25
CB003124,T0116331,2023-09-04,Fraud,107.35
CB003125,T0068589,2023-03-22,Customer Dispute,83.79
CB003126,T0180314,2024-03-06,Customer Dispute,217.53
CB003127,T0114242,2023-09-09,Customer Dispute,187.77
CB003128,T0188064,2023-11-24,Fraud,222.22
CB003129,T0020698,2024-01-15,Customer Dispute,258.04
CB003130,T0151312,2023-10-13,Fraud,471.03
CB003131,T0023523,2023-11-25,Customer Dispute,461.18
CB003132,T0121040,2024-04-30,Duplicate Transaction,350.96
CB003133,T0088037,2023-01-30,Fraud,305.85
CB003134,T0155445,2024-01-02,Fraud,105.07
CB003135,T0086818,2023-08-15,Fraud,361.59
CB003136,T0105561,2023-09-07,Customer Dispute,61.56
CB003137,T0061627,2023-09-20,Fraud,400.24
CB003138,T0143981,2024-06-14,Customer Dispute,281.17
CB003139,T0014944,2023-04-27,Customer Dispute,152.54
CB003140,T0148237,2023-09-20,Fraud,471.92
CB003141,T0099538,2024-03-25,Fraud,133.25
CB003142,T0004271,2023-03-06,Fraud,240.86
CB003143,T0137624,2023-02-24,Fraud,98.84
CB003144,T0017804,2023-12-22,Customer Dispute,153.84
CB003145,T0117841,2023-06-10,Duplicate Transaction,331.27
CB003146,T0078370,2024-02-11,Customer Dispute,315.71
CB003147,T0024825,2023-01-27,Duplicate Transaction,429.8
CB003148,T0073061,2023-11-07,Customer Dispute,67.09
CB003149,T0084749,2023-08-31,Fraud,328.18
CB003150,T0051153,2024-05-26,Customer Dispute,48.89
CB003151,T0131585,2023-05-17,Duplicate Transaction,218.78
CB003152,T0121766,2023-05-20,Fraud,441.79
CB003153,T0094983,2023-04-28,Fraud,213.82
CB003154,T0005029,2023-02-19,Fraud,228.74
CB003155,T0093505,2023-07-17,Customer Dispute,491.01
CB003156,T0095061,2024-01-10,Fraud,176.98
CB003157,T0013250,2024-02-14,Customer Dispute,389.83
CB003158,T0066326,2023-09-22,Duplicate Transaction,128.88
CB003159,T0170742,2024-06-06,Duplicate Transaction,193.24
CB003160,T0064554,2023-05-09,Customer Dispute,59.7
CB003161,T0055321,2023-04-18,Customer Dispute,46.24
CB003162,T0128590,2024-02-24,Customer Dispute,400.61
CB003163,T0070303,2023-06-18,Customer Dispute,351.64
CB003164,T0022312,2023-11-14,Fraud,54.0
CB003165,T0142975,2023-11-18,Customer Dispute,31.76
CB003166,T0042432,2023-10-07,Customer Dispute,125.16
CB003167,T0142938,2023-06-04,Fraud,118.52
CB003168,T0129005,2023-08-06,Fraud,302.63
CB003169,T0062451,2023-07-21,Fraud,282.07
CB003170,T0154161,2024-02-18,Fraud,154.91
CB003171,T0031778,2024-01-12,Duplicate Transaction,437.4
CB003172,T0142866,2023-11-29,Fraud,463.6
CB003173,T0117294,2023-04-04,Duplicate Transaction,403.85
CB003174,T0145410,2024-03-31,Fraud,9.52
CB003175,T0015659,2023-08-10,Customer Dispute,97.32
CB003176,T0044397,2023-05-17,Fraud,454.07
CB003177,T0044870,2023-12-20,Fraud,387.01
CB003178,T0105136,2023-11-12,Duplicate Transaction,482.16
CB003179,T0074215,2024-01-21,Customer Dispute,257.59
CB003180,T0015978,2024-02-16,Fraud,339.5
CB003181,T0117468,2023-05-30,Fraud,291.45
CB003182,T0160388,2023-07-16,Customer Dispute,480.73
CB003183,T0068939,2024-03-19,Customer Dispute,263.35
CB003184,T0143766,2024-02-11,Fraud,410.56
CB003185,T0180300,2024-03-17,Duplicate Transaction,118.21
CB003186,T0129584,2023-09-10,Fraud,373.23
CB003187,T0166468,2024-02-19,Customer Dispute,126.98
CB003188,T0077359,2023-11-08,Customer Dispute,111.64
CB003189,T0150050,2023-06-25,Duplicate Transaction,18.77
CB003190,T0092611,2024-05-24,Duplicate Transaction,322.64
CB003191,T0098064,2024-04-01,Fraud,80.23
CB003192,T0167564,2023-06-11,Duplicate Transaction,241.35
CB003193,T0083812,2024-01-22,Fraud,378.81
CB003194,T0172813,2023-05-06,Duplicate Transaction,157.79
CB003195,T0086217,2023-04-26,Duplicate Transaction,224.93
CB003196,T0158701,2024-02-09,Duplicate Transaction,494.03
CB003197,T0001071,2023-07-16,Customer Dispute,49.82
CB003198,T0174466,2023-01-30,Customer Dispute,171.2
CB003199,T0018302,2023-10-10,Fraud,416.69
CB003200,T0113408,2023-02-18,Customer Dispute,497.24
CB003201,T0176758,2023-12-28,Customer Dispute,306.01
CB003202,T0025800,2024-04-09,Customer Dispute,294.11
CB003203,T0006102,2023-04-13,Fraud,115.66
CB003204,T0139309,2023-05-06,Duplicate Transaction,398.12
CB003205,T0031373,2023-11-22,Duplicate Transaction,209.44
CB003206,T0103907,2023-03-30,Customer Dispute,68.73
CB003207,T0093884,2023-05-31,Customer Dispute,17.1
CB003208,T0036047,2023-09-05,Fraud,51.29
CB003209,T0072343,2023-09-01,Customer Dispute,489.7
CB003210,T0067756,2023-09-02,Duplicate Transaction,281.83
CB003211,T0004404,2024-06-16,Customer Dispute,409.02
CB003212,T0049481,2023-08-14,Duplicate Transaction,135.99
CB003213,T0172064,2023-02-12,Fraud,141.37
CB003214,T0134723,2023-11-09,Customer Dispute,191.62
CB003215,T0136520,2023-07-22,Fraud,368.6
CB003216,T0070036,2023-11-19,Duplicate Transaction,161.94
CB003217,T0153706,2023-07-16,Fraud,175.46
CB003218,T0004623,2023-04-25,Duplicate Transaction,467.73
CB003219,T0000034,2024-06-11,Customer Dispute,483.35
CB003220,T0082708,2024-02-03,Fraud,330.24
CB003221,T0107260,2023-12-24,Customer Dispute,265.78
CB003222,T0125316,2024-04-29,Customer Dispute,121.09
CB003223,T0054367,2023-07-02,Customer Dispute,248.34
CB003224,T0160004,2023-08-20,Fraud,92.41
CB003225,T0127382,2023-04-13,Duplicate Transaction,173.76
CB003226,T0090625,2023-01-28,Fraud,438.88
CB003227,T0104033,2023-07-03,Fraud,301.34
CB003228,T0125261,2023-08-20,Customer Dispute,23.82
CB003229,T0051466,2023-02-15,Customer Dispute,323.07
CB003230,T0015296,2023-09-05,Customer Dispute,39.01
CB003231,T0040433,2023-12-29,Customer Dispute,399.62
CB003232,T0009109,2024-02-11,Duplicate Transaction,240.76
CB003233,T0066013,2023-04-30,Customer Dispute,327.39
CB003234,T0101933,2023-04-22,Customer Dispute,18.66
CB003235,T0019994,2023-12-29,Customer Dispute,172.28
CB003236,T0146770,2023-04-30,Fraud,49.89
CB003237,T0024626,2023-08-18,Fraud,268.82
CB003238,T0060980,2023-10-13,Fraud,7.96
CB003239,T0004233,2023-10-27,Customer Dispute,183.77
CB003240,T0149220,2023-08-27,Customer Dispute,171.39
CB003241,T0086257,2023-04-06,Fraud,351.86
CB003242,T0020207,2024-06-13,Customer Dispute,381.91
CB003243,T0178411,2024-07-15,Fraud,146.57
CB003244,T0031558,2023-07-12,Customer Dispute,432.18
CB003245,T0133377,2023-10-08,Duplicate Transaction,171.55
CB003246,T0001417,2023-04-21,Fraud,122.99
CB003247,T0048980,2023-12-03,Fraud,157.0
CB003248,T0098853,2023-05-02,Fraud,361.8
CB003249,T0099699,2023-07-31,Fraud,442.91
CB003250,T0119869,2024-01-23,Fraud,218.47
CB003251,T0007181,2023-09-08,Customer Dispute,18.02
CB003252,T0185531,2024-04-22,Duplicate Transaction,79.41
CB003253,T0098158,2024-03-26,Fraud,377.69
CB003254,T0054259,2023-09-13,Customer Dispute,164.11
CB003255,T0169836,2023-06-18,Fraud,222.04
CB003256,T0189954,2024-02-08,Customer Dispute,481.18
CB003257,T0180956,2023-06-20,Customer Dispute,316.45
CB003258,T0013155,2024-03-28,Customer Dispute,112.18
CB003259,T0174334,2023-05-28,Fraud,482.23
CB003260,T0052506,2023-09-11,Customer Dispute,218.47
CB003261,T0059943,2024-06-23,Fraud,341.49
CB003262,T0007330,2023-12-07,Customer Dispute,404.23
CB003263,T0029278,2023-12-31,Customer Dispute,53.42
CB003264,T0079485,2023-06-30,Duplicate Transaction,225.78
CB003265,T0179561,2024-04-24,Customer Dispute,118.1
CB003266,T0034320,2023-04-02,Customer Dispute,12.84
CB003267,T0074922,2023-08-01,Fraud,495.78
CB003268,T0016531,2024-03-23,Fraud,492.33
CB003269,T0084620,2024-01-17,Fraud,143.52
CB003270,T0185074,2023-02-23,Customer Dispute,473.57
CB003271,T0171058,2023-06-17,Duplicate Transaction,334.75
CB003272,T0014274,2023-06-12,Customer Dispute,358.75
CB003273,T0152662,2023-11-21,Customer Dispute,83.0
CB003274,T0030359,2023-03-12,Fraud,249.33
CB003275,T0019521,2024-07-16,Fraud,429.05
CB003276,T0027246,2024-02-25,Fraud,178.72
CB003277,T0073019,2024-03-14,Duplicate Transaction,106.79
CB003278,T0004033,2023-09-16,Fraud,350.8
CB003279,T0153728,2023-03-10,Customer Dispute,385.05
CB003280,T0106629,2024-05-08,Fraud,398.66
CB003281,T0027353,2023-12-05,Fraud,155.38
CB003282,T0057766,2023-09-09,Customer Dispute,95.77
CB003283,T0037423,2023-09-30,Customer Dispute,165.12
CB003284,T0079639,2023-12-16,Fraud,385.42
CB003285,T0092292,2023-07-26,Fraud,490.98
CB003286,T0053355,2023-04-01,Fraud,54.87
CB003287,T0024937,2023-09-09,Customer Dispute,121.46
CB003288,T0121408,2023-07-30,Customer Dispute,291.5
CB003289,T0112513,2023-09-25,Fraud,405.63
CB003290,T0076302,2023-05-04,Duplicate Transaction,150.38
CB003291,T0050172,2024-03-21,Customer Dispute,88.5
CB003292,T0085892,2023-12-27,Fraud,249.19
CB003293,T0014145,2023-12-31,Duplicate Transaction,52.48
CB003294,T0061784,2024-05-25,Customer Dispute,210.79
CB003295,T0135020,2024-03-06,Duplicate Transaction,378.99
CB003296,T0181908,2023-03-31,Customer Dispute,287.44
CB003297,T0155084,2024-05-04,Fraud,135.96
CB003298,T0150002,2023-12-16,Fraud,443.62
CB003299,T0165546,2024-04-02,Fraud,366.38
CB003300,T0020690,2024-03-22,Customer Dispute,118.32
CB003301,T0159518,2023-04-04,Fraud,490.65
CB003302,T0148607,2023-09-15,Fraud,304.03
CB003303,T0194017,2024-01-10,Fraud,234.72
CB003304,T0104713,2023-10-22,Duplicate Transaction,56.79
CB003305,T0014347,2024-01-16,Customer Dispute,20.96
CB003306,T0003002,2024-04-24,Fraud,447.27
CB003307,T0028192,2023-10-28,Fraud,334.19
CB003308,T0161624,2024-04-20,Fraud,377.66
CB003309,T0117335,2023-10-05,Duplicate Transaction,469.34
CB003310,T0154231,2024-06-19,Duplicate Transaction,490.16
CB003311,T0033479,2023-09-29,Fraud,400.26
CB003312,T0124054,2024-06-02,Customer Dispute,24.79
CB003313,T0141703,2023-07-17,Fraud,340.33
CB003314,T0036072,2024-01-23,Customer Dispute,280.2
CB003315,T0052616,2024-02-05,Duplicate Transaction,243.53
CB003316,T0149618,2024-06-16,Customer Dispute,67.24
CB003317,T0059664,2023-07-19,Customer Dispute,335.18
CB003318,T0138389,2023-11-25,Fraud,496.94
CB003319,T0035022,2023-05-25,Fraud,391.17
CB003320,T0172423,2023-08-31,Fraud,209.26
CB003321,T0007324,2024-04-11,Customer Dispute,299.84
CB003322,T0189694,2024-01-02,Fraud,455.54
CB003323,T0194204,2023-07-13,Customer Dispute,451.53
CB003324,T0181125,2023-10-28,Fraud,103.12
CB003325,T0031604,2023-11-15,Fraud,353.15
CB003326,T0176633,2024-02-21,Customer Dispute,258.21
CB003327,T0154839,2023-04-04,Fraud,150.62
CB003328,T0163297,2023-06-11,Customer Dispute,47.55
CB003329,T0020741,2023-11-10,Fraud,473.14
CB003330,T0075566,2024-01-29,Fraud,53.91
CB003331,T0160921,2024-02-28,Fraud,288.34
CB003332,T0181439,2024-01-23,Customer Dispute,378.06
CB003333,T0150352,2024-02-03,Duplicate Transaction,51.47
CB003334,T0144400,2023-03-16,Duplicate Transaction,383.74
CB003335,T0061857,2023-05-23,Customer Dispute,196.71
CB003336,T0110477,2023-05-27,Fraud,346.84
CB003337,T0133478,2023-02-23,Customer Dispute,82.55
CB003338,T0166187,2023-04-01,Fraud,43.23
CB003339,T0053098,2023-02-06,Duplicate Transaction,111.32
CB003340,T0056245,2024-06-25,Customer Dispute,403.03
CB003341,T0056420,2023-02-19,Duplicate Transaction,104.71
CB003342,T0089329,2023-02-18,Customer Dispute,235.73
CB003343,T0150344,2023-03-09,Fraud,55.03
CB003344,T0068314,2023-02-25,Customer Dispute,176.43
CB003345,T0046140,2024-01-22,Fraud,475.48
CB003346,T0190714,2023-05-11,Customer Dispute,478.9
CB003347,T0179699,2023-10-14,Fraud,450.19
CB003348,T0157273,2023-07-15,Fraud,263.5
CB003349,T0008263,2023-06-25,Duplicate Transaction,169.25
CB003350,T0014462,2024-01-08,Fraud,117.92
CB003351,T0018366,2024-01-16,Customer Dispute,168.66
CB003352,T0119703,2024-03-06,Fraud,499.34
CB003353,T0046171,2023-05-17,Customer Dispute,240.45
CB003354,T0135064,2024-05-11,Duplicate Transaction,66.5
CB003355,T0164577,2023-08-29,Fraud,128.39
CB003356,T0100309,2023-07-05,Duplicate Transaction,30.65
CB003357,T0057500,2023-07-11,Customer Dispute,329.3
CB003358,T0001102,2024-03-07,Fraud,461.28
CB003359,T0114517,2024-06-30,Fraud,78.4
CB003360,T0028406,2024-03-28,Customer Dispute,457.54
CB003361,T0124474,2024-01-04,Duplicate Transaction,376.87
CB003362,T0020850,2024-03-05,Customer Dispute,160.28
CB003363,T0023210,2024-03-03,Customer Dispute,18.53
CB003364,T0087982,2024-01-13,Fraud,312.83
CB003365,T0135914,2023-04-26,Fraud,140.76
CB003366,T0003427,2024-02-06,Duplicate Transaction,411.62
CB003367,T0081253,2023-10-04,Fraud,137.56
CB003368,T0117476,2023-06-02,Fraud,39.68
CB003369,T0056595,2023-08-28,Customer Dispute,449.48
CB003370,T0056788,2023-06-30,Customer Dispute,367.03
CB003371,T0182509,2023-07-30,Customer Dispute,69.68
CB003372,T0113400,2023-03-19,Customer Dispute,206.72
CB003373,T0115226,2024-04-30,Fraud,300.39
CB003374,T0119081,2024-03-21,Fraud,230.63
CB003375,T0119518,2023-08-17,Customer Dispute,22.47
CB003376,T0043570,2024-03-19,Duplicate Transaction,447.01
CB003377,T0196294,2023-03-21,Duplicate Transaction,65.21
CB003378,T0173058,2023-07-25,Customer Dispute,54.75
CB003379,T0194293,2023-04-08,Fraud,103.56
CB003380,T0058550,2023-05-25,Fraud,382.1
CB003381,T0088633,2023-08-13,Fraud,476.44
CB003382,T0114604,2024-05-21,Duplicate Transaction,414.01
CB003383,T0103997,2023-06-07,Customer Dispute,236.74
CB003384,T0197290,2023-06-27,Fraud,71.54
CB003385,T0072954,2023-06-12,Customer Dispute,67.15
CB003386,T0020037,2023-02-23,Customer Dispute,316.49
CB003387,T0003983,2024-05-20,Duplicate Transaction,355.28
CB003388,T0145146,2023-12-14,Duplicate Transaction,79.03
CB003389,T0085320,2023-04-28,Fraud,142.17
CB003390,T0157418,2023-03-05,Fraud,123.2
CB003391,T0065945,2023-06-07,Customer Dispute,329.08
CB003392,T0001649,2023-04-14,Fraud,116.5
CB003393,T0047715,2024-01-09,Customer Dispute,105.74
CB003394,T0062043,2023-11-21,Fraud,254.51
CB003395,T0142743,2024-01-30,Customer Dispute,142.19
CB003396,T0083790,2023-08-24,Fraud,62.65
CB003397,T0032463,2023-12-03,Customer Dispute,123.43
CB003398,T0127157,2024-06-21,Customer Dispute,449.96
CB003399,T0027264,2024-03-03,Fraud,191.77
CB003400,T0077571,2024-02-06,Customer Dispute,210.09
CB003401,T0128284,2024-01-28,Fraud,256.21
CB003402,T0140919,2023-03-24,Fraud,52.66
CB003403,T0025184,2023-11-15,Customer Dispute,457.03
CB003404,T0085391,2024-05-09,Fraud,448.34
CB003405,T0150222,2024-06-04,Fraud,422.24
CB003406,T0123380,2023-03-01,Customer Dispute,356.6
CB003407,T0038112,2023-08-23,Customer Dispute,33.33
CB003408,T0044653,2023-02-21,Duplicate Transaction,466.05
CB003409,T0147659,2024-04-03,Fraud,434.75
CB003410,T0067342,2023-08-23,Customer Dispute,10.45
CB003411,T0196921,2023-10-15,Duplicate Transaction,331.75
CB003412,T0015150,2023-08-18,Customer Dispute,316.22
CB003413,T0121428,2023-06-21,Customer Dispute,301.72
CB003414,T0165161,2023-08-07,Fraud,36.48
CB003415,T0183102,2023-05-26,Fraud,471.36
CB003416,T0037193,2024-03-12,Fraud,212.48
CB003417,T0049881,2023-10-22,Fraud,26.03
CB003418,T0010646,2023-12-02,Fraud,42.39
